student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
351963;18.1;88.4;8.5;89.8;A
351964;8.9;67.3;3.0;65.1;C
351965;21.6;97.5;6.7;100.0;A
351966;14.2;73.8;4.7;74.9;B
351967;16.9;86.2;8.5;100.0;A
351968;6.7;56.0;3.8;66.9;C
351969;19.2;90.1;6.9;95.5;A
351970;13.9;82.0;5.5;77.4;B
351971;16.9;70.8;6.3;77.2;B
351972;15.9;82.8;7.6;95.0;A
351973;25.1;82.8;8.9;100.0;A
351974;7.6;67.2;4.5;61.7;C
351975;10.2;69.5;4.2;65.0;C
351976;25.6;89.8;7.8;100.0;A
351977;20.7;87.5;7.0;100.0;A
351978;16.8;69.5;5.0;76.4;B
351979;9.3;52.4;4.1;68.2;C
351980;15.9;75.7;4.5;74.4;B
351981;9.5;74.8;4.3;69.6;C
351982;12.9;78.7;5.1;74.8;B
351983;10.8;54.9;5.3;69.1;C
351984;10.0;72.4;5.0;66.1;C
351985;21.1;95.2;6.9;85.7;A
351986;21.0;96.9;6.9;92.9;A
351987;19.0;97.1;9.6;94.4;A
351988;12.0;68.3;5.2;79.7;B
351989;21.7;93.8;7.9;100.0;A
351990;28.9;94.6;7.2;100.0;A
351991;19.6;93.9;7.7;100.0;A
351992;15.1;94.9;8.7;94.0;A
351993;26.1;86.6;6.7;93.8;A
351994;14.9;86.7;4.6;73.6;B
351995;15.9;73.7;4.6;80.4;B
351996;17.3;86.8;5.7;73.7;B
351997;14.3;83.2;6.0;71.6;B
351998;13.0;73.3;7.4;83.0;B
351999;5.4;71.5;4.5;66.4;C
352000;11.7;82.0;4.9;82.4;B
352001;25.8;91.2;6.6;88.2;A
352002;17.1;82.1;5.0;83.4;B
352003;15.9;83.1;6.1;71.8;B
352004;12.2;72.1;5.5;80.4;B
352005;7.2;74.0;2.8;69.1;C
352006;10.1;76.8;5.3;72.0;B
352007;17.8;82.8;5.9;82.8;B
352008;15.1;87.5;7.1;77.1;B
352009;17.9;87.4;7.1;77.3;B
352010;14.0;79.3;5.2;78.1;B
352011;13.1;85.9;5.5;74.2;B
352012;6.9;61.3;4.3;69.6;C
352013;5.1;72.3;2.5;68.5;C
352014;24.7;85.8;8.8;100.0;A
352015;9.8;53.4;3.2;55.2;C
352016;11.8;73.9;4.5;79.5;B
352017;17.9;94.0;7.7;100.0;A
352018;14.4;97.3;8.4;93.3;A
352019;29.9;92.7;9.0;100.0;A
352020;29.7;95.0;8.3;88.8;A
352021;10.6;73.8;2.6;58.6;C
352022;23.9;85.7;8.8;88.1;A
352023;16.0;95.0;7.6;100.0;A
352024;26.6;86.0;6.7;100.0;A
352025;11.0;71.7;4.6;81.8;B
352026;7.0;41.4;1.3;40.0;E
352027;6.7;60.3;3.3;69.3;C
352028;26.3;80.1;9.8;89.7;A
352029;11.9;76.5;5.3;81.7;B
352030;20.9;83.9;6.5;86.0;A
352031;14.1;84.5;6.6;83.9;B
352032;5.1;69.2;4.2;63.2;C
352033;24.0;82.9;6.9;89.6;A
352034;14.6;87.6;7.7;100.0;A
352035;14.5;71.6;6.9;76.3;B
352036;12.5;73.1;6.4;77.5;B
352037;21.8;94.7;6.7;100.0;A
352038;27.6;97.0;7.6;100.0;A
352039;11.7;69.4;4.3;63.0;C
352040;12.1;69.4;4.7;80.5;B
352041;17.1;77.0;6.6;70.6;B
352042;15.9;79.2;7.1;75.8;B
352043;25.0;98.2;7.9;100.0;A
352044;21.2;90.2;8.9;100.0;A
352045;15.9;80.5;6.8;97.1;A
352046;29.5;83.5;6.5;100.0;A
352047;16.2;84.1;4.8;78.9;B
352048;18.9;88.6;8.6;100.0;A
352049;2.8;42.9;2.2;53.5;D
352050;24.4;99.9;9.4;100.0;A
352051;17.3;80.4;8.4;94.9;A
352052;12.4;85.8;6.0;73.8;B
352053;23.0;87.2;7.7;89.0;A
352054;10.2;74.3;7.5;79.1;B
352055;29.4;99.7;6.9;100.0;A
352056;11.3;86.9;5.8;77.3;B
352057;12.3;72.7;5.0;81.4;B
352058;11.9;68.6;5.8;74.1;B
352059;16.4;80.5;7.9;87.6;A
352060;29.5;82.8;8.8;100.0;A
352061;20.1;87.7;8.2;89.6;A
352062;21.1;98.1;8.3;100.0;A
352063;18.9;85.8;9.0;100.0;A
352064;10.6;73.9;5.3;83.3;B
352065;1.2;49.8;3.2;44.2;D
352066;23.3;88.1;7.5;87.3;A
352067;15.4;87.5;8.0;86.1;A
352068;16.9;76.0;6.5;76.1;B
352069;17.2;95.4;10.0;100.0;A
352070;12.7;70.3;7.3;75.3;B
352071;16.4;88.0;8.2;100.0;A
352072;11.0;54.0;5.0;65.7;C
352073;29.0;84.8;7.1;86.3;A
352074;15.8;86.5;6.1;82.1;B
352075;23.3;91.5;7.8;100.0;A
352076;27.0;88.7;8.0;94.5;A
352077;27.3;80.9;8.4;100.0;A
352078;25.2;92.8;8.5;100.0;A
352079;11.8;71.8;6.4;76.4;B
352080;21.2;87.8;7.2;100.0;A
352081;13.9;83.9;7.2;73.7;B
352082;15.8;86.7;7.5;72.2;B
352083;25.1;82.0;7.4;93.2;A
352084;20.7;93.2;8.1;95.9;A
352085;17.8;97.1;7.6;90.0;A
352086;5.1;67.8;2.7;60.3;C
352087;26.0;99.2;8.9;86.8;A
352088;16.8;95.7;7.6;95.6;A
352089;28.0;89.7;9.7;92.8;A
352090;1.2;35.4;1.4;20.9;E
352091;25.9;90.4;9.9;88.1;A
352092;12.4;78.4;5.5;82.3;B
352093;29.4;80.3;9.0;95.0;A
352094;21.7;86.6;8.5;87.6;A
352095;27.1;89.1;6.6;90.2;A
352096;25.3;93.1;8.4;100.0;A
352097;11.1;82.1;4.5;83.8;B
352098;11.8;82.2;7.3;81.3;B
352099;13.3;75.6;5.0;82.7;B
352100;12.8;74.7;3.5;68.7;C
352101;28.8;82.0;9.0;85.2;A
352102;16.6;84.6;6.4;84.6;B
352103;12.6;61.8;4.9;66.8;C
352104;16.1;85.7;5.5;82.5;B
352105;19.8;94.4;9.3;99.4;A
352106;29.2;84.2;10.0;100.0;A
352107;15.9;84.0;9.8;100.0;A
352108;23.4;84.5;7.0;100.0;A
352109;11.1;75.6;7.1;81.0;B
352110;17.4;81.0;6.1;83.9;B
352111;21.3;91.3;9.8;100.0;A
352112;24.1;86.4;8.0;90.4;A
352113;24.2;84.5;8.1;89.6;A
352114;17.2;98.4;9.4;85.9;A
352115;23.8;87.6;9.4;94.5;A
352116;10.2;70.4;6.9;83.1;B
352117;21.0;89.5;9.2;100.0;A
352118;23.1;99.1;8.3;100.0;A
352119;24.1;84.8;7.7;99.7;A
352120;12.8;60.6;3.4;60.5;C
352121;28.2;85.7;9.0;94.5;A
352122;22.5;98.7;9.3;91.5;A
352123;17.5;85.8;8.2;92.4;A
352124;5.2;54.3;4.3;59.7;C
352125;17.1;73.7;5.8;70.5;B
352126;15.2;91.3;10.0;95.2;A
352127;18.3;86.9;8.2;90.7;A
352128;14.8;89.1;9.4;90.6;A
352129;26.3;82.0;8.9;100.0;A
352130;18.5;99.5;9.7;88.8;A
352131;29.8;98.4;7.4;100.0;A
352132;15.0;82.7;9.4;97.4;A
352133;16.4;80.8;8.4;100.0;A
352134;11.9;61.2;5.4;63.0;C
352135;5.5;69.7;3.9;61.9;C
352136;27.6;82.7;8.5;100.0;A
352137;20.6;86.9;8.6;86.1;A
352138;11.0;69.6;4.1;61.8;C
352139;6.0;58.0;1.0;46.2;D
352140;14.7;91.8;9.5;100.0;A
352141;10.5;80.4;7.1;81.0;B
352142;19.5;92.8;7.1;86.8;A
352143;29.5;99.5;8.0;100.0;A
352144;6.7;63.1;3.0;68.5;C
352145;18.3;80.9;8.8;100.0;A
352146;25.5;89.0;8.0;91.4;A
352147;29.1;97.5;7.7;100.0;A
352148;20.7;98.9;8.1;99.8;A
352149;19.2;95.8;9.1;100.0;A
352150;21.3;98.4;6.8;99.8;A
352151;27.4;97.5;8.2;100.0;A
352152;15.1;74.9;6.9;72.8;B
352153;14.9;84.1;6.8;94.6;A
352154;29.7;98.3;9.5;100.0;A
352155;17.3;81.4;9.6;100.0;A
352156;15.6;94.2;8.3;100.0;A
352157;10.0;73.4;5.2;80.0;B
352158;15.8;88.6;8.0;98.2;A
352159;17.6;80.8;7.2;100.0;A
352160;29.5;91.1;7.8;88.4;A
352161;5.8;53.0;5.0;59.8;C
352162;12.7;53.0;3.6;65.6;C
352163;27.2;93.2;6.5;89.9;A
352164;15.6;88.8;6.9;92.1;A
352165;3.1;55.2;2.9;42.4;D
352166;7.1;72.0;4.1;69.4;C
352167;24.2;89.7;9.4;100.0;A
352168;14.3;92.4;7.2;92.6;A
352169;25.9;95.4;6.6;100.0;A
352170;13.2;78.0;5.6;84.8;B
352171;9.9;74.1;4.8;68.1;C
352172;25.6;81.5;6.6;100.0;A
352173;26.1;80.1;8.5;88.2;A
352174;14.2;82.2;7.2;97.8;A
352175;12.6;74.0;6.7;71.9;B
352176;16.4;91.5;8.5;100.0;A
352177;13.9;69.4;7.3;82.0;B
352178;17.2;75.9;5.1;78.0;B
352179;10.4;81.7;7.0;78.5;B
352180;9.0;65.0;4.5;69.5;C
352181;17.9;90.4;8.4;86.1;A
352182;13.7;71.7;6.1;78.8;B
352183;10.7;74.4;4.9;80.1;B
352184;16.1;96.2;6.6;96.9;A
352185;18.6;83.2;9.9;100.0;A
352186;15.5;98.1;6.7;100.0;A
352187;7.5;65.1;3.5;67.6;C
352188;16.1;92.4;8.9;100.0;A
352189;21.5;91.8;9.2;87.7;A
352190;25.1;96.8;8.7;86.3;A
352191;18.0;98.4;8.8;100.0;A
352192;16.5;97.7;9.2;100.0;A
352193;5.9;71.0;4.0;69.7;C
352194;12.5;62.4;2.7;64.2;C
352195;18.1;93.2;9.1;100.0;A
352196;16.0;71.7;5.3;70.2;B
352197;24.5;92.5;9.7;100.0;A
352198;27.7;91.1;8.4;87.3;A
352199;27.7;91.8;7.5;85.2;A
352200;29.2;96.9;8.0;88.5;A
352201;17.9;87.8;5.0;75.5;B
352202;7.6;59.9;5.3;56.7;C
352203;23.5;97.2;9.9;100.0;A
352204;2.7;56.5;2.8;37.9;E
352205;17.7;75.9;5.6;76.6;B
352206;8.1;70.1;4.3;64.4;C
352207;19.8;100.0;7.5;86.4;A
352208;12.7;66.5;5.2;66.0;C
352209;11.2;55.6;5.1;69.3;C
352210;10.4;72.4;5.8;82.0;B
352211;20.6;83.0;8.9;89.2;A
352212;14.7;75.8;6.1;71.8;B
352213;15.4;86.7;6.1;84.8;B
352214;17.5;99.3;9.8;100.0;A
352215;28.0;96.3;9.8;100.0;A
352216;16.4;83.3;5.2;82.4;B
352217;20.5;96.3;7.2;100.0;A
352218;29.9;81.0;7.8;85.5;A
352219;4.5;38.3;2.1;53.4;D
352220;19.8;81.8;7.4;97.8;A
352221;27.8;80.9;9.4;100.0;A
352222;24.0;97.5;9.1;100.0;A
352223;21.5;99.5;7.1;88.1;A
352224;6.0;62.9;3.7;62.3;C
352225;14.0;82.3;6.8;80.6;B
352226;5.1;62.0;2.7;68.8;C
352227;23.3;96.7;7.2;93.7;A
352228;15.3;94.7;8.5;100.0;A
352229;10.7;79.8;4.7;83.4;B
352230;6.9;63.9;4.6;63.2;C
352231;19.6;90.9;8.8;100.0;A
352232;20.7;83.7;8.4;99.4;A
352233;13.6;74.5;7.1;76.0;B
352234;21.9;84.9;7.4;99.3;A
352235;23.4;99.1;7.1;100.0;A
352236;24.6;85.4;9.4;100.0;A
352237;21.4;93.0;9.9;89.6;A
352238;12.4;76.9;5.0;72.7;B
352239;18.4;82.5;9.7;92.4;A
352240;11.6;60.5;3.9;56.9;C
352241;27.5;84.6;9.7;86.2;A
352242;27.9;85.2;7.4;97.3;A
352243;9.3;63.9;3.4;69.7;C
352244;8.2;66.7;4.8;67.8;C
352245;13.4;83.8;7.3;70.1;B
352246;5.5;71.2;5.1;65.8;C
352247;14.5;85.3;6.1;73.4;B
352248;16.8;89.4;7.4;100.0;A
352249;15.9;71.2;4.5;78.4;B
352250;16.1;93.9;8.8;100.0;A
352251;7.9;56.2;2.9;59.9;C
352252;12.3;81.4;6.3;82.7;B
352253;15.8;86.9;9.0;88.2;A
352254;28.8;82.4;9.7;100.0;A
352255;2.0;37.5;1.1;51.5;D
352256;20.2;99.2;8.5;98.9;A
352257;17.9;69.4;6.3;76.6;B
352258;27.8;96.1;7.3;100.0;A
352259;10.9;85.9;7.0;74.9;B
352260;21.2;96.5;6.5;93.0;A
352261;26.8;86.8;8.2;97.9;A
352262;11.1;69.3;4.8;62.6;C
352263;12.6;72.3;2.9;69.7;C
352264;7.9;57.2;2.5;63.3;C
352265;14.8;92.2;8.9;91.8;A
352266;14.3;72.7;4.7;80.6;B
352267;17.0;96.6;8.8;87.8;A
352268;8.1;67.3;5.4;62.4;C
352269;16.6;68.1;5.2;79.4;B
352270;6.6;74.7;5.0;69.1;C
352271;27.6;82.8;8.1;100.0;A
352272;12.9;71.2;4.7;73.0;B
352273;20.7;98.7;8.8;90.9;A
352274;6.6;72.9;2.8;57.3;C
352275;15.6;87.0;9.8;100.0;A
352276;16.0;71.0;6.5;76.0;B
352277;12.8;69.3;5.1;74.6;B
352278;12.8;71.2;4.8;59.5;C
352279;17.9;75.4;6.7;73.1;B
352280;6.1;32.5;1.6;46.9;D
352281;6.7;58.6;2.3;27.0;E
352282;14.4;74.5;5.6;81.4;B
352283;26.9;98.5;9.6;100.0;A
352284;12.4;70.8;3.6;65.4;C
352285;15.9;98.5;9.2;97.5;A
352286;26.7;97.9;6.6;100.0;A
352287;26.5;82.4;9.0;100.0;A
352288;17.1;86.1;7.9;100.0;A
352289;25.6;94.5;7.1;95.1;A
352290;29.9;92.7;7.5;100.0;A
352291;29.9;96.4;9.6;91.3;A
352292;11.4;84.2;5.9;83.8;B
352293;6.2;59.5;1.0;52.0;D
352294;14.6;69.9;5.9;84.2;B
352295;5.3;63.2;5.2;67.2;C
352296;10.1;72.0;5.3;65.4;C
352297;15.7;71.2;5.0;82.2;B
352298;14.1;85.9;7.2;71.4;B
352299;14.3;98.6;7.7;100.0;A
352300;29.1;80.7;8.3;85.5;A
352301;16.9;68.2;4.7;77.6;B
352302;17.2;98.5;9.3;89.7;A
352303;6.4;59.8;5.1;55.8;C
352304;15.0;70.3;5.7;80.6;B
352305;13.8;79.1;7.1;81.9;B
352306;27.3;94.9;9.0;87.4;A
352307;11.1;73.4;6.2;78.1;B
352308;12.0;77.2;5.2;74.0;B
352309;14.7;98.3;9.3;100.0;A
352310;24.2;86.9;7.7;100.0;A
352311;24.9;88.9;9.8;89.8;A
352312;12.7;84.2;5.7;74.4;B
352313;24.2;82.7;8.1;88.6;A
352314;5.4;54.9;4.4;61.0;C
352315;7.5;59.4;4.2;63.5;C
352316;10.5;53.5;3.8;65.7;C
352317;3.0;39.2;3.0;54.4;D
352318;24.2;87.9;9.1;92.6;A
352319;1.5;41.7;1.2;45.1;D
352320;28.7;96.2;9.8;100.0;A
352321;23.1;85.7;9.6;85.2;A
352322;6.4;44.0;2.3;42.1;D
352323;7.1;70.5;2.6;55.1;C
352324;15.5;74.3;6.6;70.5;B
352325;16.1;69.4;7.1;77.6;B
352326;5.9;52.9;3.6;66.3;C
352327;28.8;83.5;9.3;96.6;A
352328;26.9;91.0;7.0;100.0;A
352329;15.8;92.2;8.6;92.6;A
352330;13.8;87.0;6.2;72.1;B
352331;17.8;94.9;8.1;96.4;A
352332;24.3;92.6;8.9;92.8;A
352333;10.4;77.0;6.0;83.8;B
352334;19.2;80.1;9.8;100.0;A
352335;6.8;71.8;2.9;59.9;C
352336;26.3;83.1;6.7;100.0;A
352337;19.6;99.5;8.2;95.1;A
352338;16.5;79.8;6.1;83.8;B
352339;12.5;82.1;6.1;83.8;B
352340;7.4;49.4;2.1;50.6;D
352341;13.4;68.4;4.9;71.7;B
352342;12.8;80.3;6.6;79.8;B
352343;17.0;79.6;6.4;78.6;B
352344;21.0;89.0;8.4;91.1;A
352345;14.9;86.5;8.2;96.0;A
352346;21.4;86.3;10.0;96.6;A
352347;27.7;95.7;9.9;100.0;A
352348;1.3;47.5;3.1;46.4;D
352349;27.4;96.6;7.5;100.0;A
352350;14.8;96.2;7.3;89.3;A
352351;14.7;90.2;8.0;100.0;A
352352;26.8;83.5;8.3;100.0;A
352353;24.5;90.2;9.7;95.3;A
352354;18.1;84.1;7.0;91.4;A
352355;16.3;85.8;7.3;77.4;B
352356;25.9;96.4;8.2;100.0;A
352357;27.7;82.2;9.9;100.0;A
352358;8.1;66.1;3.8;57.0;C
352359;14.3;85.4;7.2;82.3;B
352360;22.5;84.0;9.4;85.7;A
352361;17.6;91.4;6.9;100.0;A
352362;6.7;56.5;5.3;55.9;C
352363;17.6;69.4;6.1;70.1;B
352364;16.2;77.3;7.0;70.4;B
352365;10.2;59.2;4.3;60.6;C
352366;27.1;82.3;9.5;100.0;A
352367;19.9;88.1;7.9;89.5;A
352368;22.0;97.6;6.7;86.8;A
352369;12.4;72.2;4.1;62.3;C
352370;24.4;82.5;9.4;100.0;A
352371;10.7;69.7;5.9;84.5;B
352372;12.1;69.8;5.6;84.1;B
352373;7.8;59.0;3.7;57.3;C
352374;25.1;85.9;7.4;100.0;A
352375;25.3;84.7;10.0;85.2;A
352376;12.4;68.4;7.0;77.9;B
352377;11.3;74.6;4.0;65.6;C
352378;15.9;100.0;9.1;100.0;A
352379;11.9;75.0;4.7;76.9;B
352380;15.8;69.7;6.3;75.5;B
352381;12.0;74.5;6.5;78.2;B
352382;22.2;93.7;9.3;94.0;A
352383;6.4;73.6;4.6;57.8;C
352384;12.6;80.1;6.6;76.7;B
352385;12.6;72.9;3.4;55.8;C
352386;18.9;98.6;9.6;100.0;A
352387;25.8;86.3;8.9;100.0;A
352388;16.3;86.8;7.7;93.1;A
352389;12.5;54.6;3.5;63.1;C
352390;13.7;68.7;6.5;79.0;B
352391;26.0;89.0;8.4;93.6;A
352392;12.1;69.9;4.2;69.9;C
352393;26.9;97.2;7.8;97.9;A
352394;26.8;93.1;7.8;88.0;A
352395;14.8;87.5;9.9;96.0;A
352396;14.8;74.8;7.4;70.5;B
352397;17.6;99.4;7.4;100.0;A
352398;17.2;93.4;7.2;100.0;A
352399;8.2;53.9;2.7;67.6;C
352400;12.8;87.0;6.5;84.6;B
352401;16.5;97.5;6.5;89.3;A
352402;15.5;83.3;7.0;100.0;A
352403;10.6;73.8;2.5;61.4;C
352404;14.6;82.1;6.2;84.1;B
352405;10.2;74.6;5.5;78.3;B
352406;12.4;83.6;6.6;82.2;B
352407;2.4;59.3;2.1;44.6;D
352408;2.3;56.3;3.0;52.9;D
352409;17.8;71.4;5.2;84.2;B
352410;10.6;68.7;7.2;76.1;B
352411;10.3;74.3;4.3;69.0;C
352412;28.3;95.4;9.0;100.0;A
352413;16.7;75.8;4.8;79.5;B
352414;22.7;85.0;9.8;100.0;A
352415;15.7;89.2;7.7;100.0;A
352416;28.2;94.3;9.1;100.0;A
352417;8.1;70.9;4.9;66.4;C
352418;19.4;89.1;7.9;100.0;A
352419;27.5;91.0;9.1;88.9;A
352420;23.8;94.1;9.5;98.5;A
352421;17.9;85.9;7.4;88.2;A
352422;17.8;86.5;7.0;100.0;A
352423;25.0;98.7;9.0;88.1;A
352424;16.6;80.0;6.6;100.0;A
352425;16.5;85.8;8.3;86.6;A
352426;5.1;70.8;3.5;68.5;C
352427;26.2;94.6;6.7;100.0;A
352428;15.7;72.5;5.9;83.1;B
352429;22.0;84.1;7.7;100.0;A
352430;23.0;91.9;8.2;98.8;A
352431;22.2;83.0;6.8;100.0;A
352432;17.5;93.2;9.2;100.0;A
352433;6.9;52.9;2.9;59.3;C
352434;13.0;54.7;3.0;59.7;C
352435;14.9;92.1;7.1;88.5;A
352436;6.8;73.9;5.4;65.1;C
352437;13.9;68.1;5.9;75.1;B
352438;26.6;84.8;7.4;100.0;A
352439;12.0;63.5;3.4;60.1;C
352440;18.8;94.2;8.8;88.6;A
352441;18.1;98.6;7.6;86.0;A
352442;25.3;97.8;7.7;95.1;A
352443;12.0;78.5;6.1;72.7;B
352444;21.5;93.5;8.9;90.3;A
352445;22.6;89.9;6.8;100.0;A
352446;23.4;99.9;8.0;88.5;A
352447;16.6;89.0;7.8;100.0;A
352448;7.3;73.2;3.3;60.4;C
352449;15.5;71.4;6.8;79.0;B
352450;16.4;80.4;8.2;89.7;A
352451;19.2;87.2;7.5;100.0;A
352452;25.5;97.6;9.8;100.0;A
352453;20.6;84.8;9.5;90.7;A
352454;24.9;94.5;7.4;89.2;A
352455;22.3;83.5;7.1;100.0;A
352456;25.5;83.2;7.6;100.0;A
352457;9.8;61.6;5.0;62.1;C
352458;21.5;90.3;8.4;100.0;A
352459;8.8;61.0;5.3;59.6;C
352460;8.2;59.0;3.9;58.5;C
352461;28.6;96.1;8.9;87.4;A
352462;15.4;71.9;6.1;77.2;B
352463;16.2;86.3;5.5;70.8;B
352464;12.1;81.5;5.7;72.6;B
352465;11.7;58.4;3.1;68.9;C
352466;17.3;70.4;5.6;83.4;B
352467;23.2;81.1;9.4;87.3;A
352468;18.2;91.1;9.8;89.0;A
352469;26.7;82.0;9.1;85.6;A
352470;12.6;68.7;7.1;81.1;B
352471;15.0;83.5;9.3;100.0;A
352472;28.3;89.1;6.5;100.0;A
352473;21.4;91.6;7.5;100.0;A
352474;18.9;95.6;8.3;91.7;A
352475;6.3;62.1;4.6;69.8;C
352476;17.9;88.1;7.4;90.9;A
352477;14.1;68.7;5.8;70.8;B
352478;6.4;53.3;4.9;59.1;C
352479;23.4;84.4;6.9;100.0;A
352480;12.2;80.3;5.7;81.9;B
352481;17.6;81.2;6.7;100.0;A
352482;16.1;80.3;9.9;96.3;A
352483;29.9;94.5;6.6;100.0;A
352484;15.6;75.9;4.7;84.1;B
352485;29.4;83.6;9.3;85.5;A
352486;26.5;85.1;6.9;97.4;A
352487;25.4;96.4;7.7;88.3;A
352488;9.2;69.3;5.0;66.1;C
352489;10.9;73.4;5.8;70.1;B
352490;18.5;80.0;8.5;100.0;A
352491;24.6;93.6;8.9;92.6;A
352492;18.3;88.9;8.9;100.0;A
352493;28.8;88.8;6.9;100.0;A
352494;24.9;89.2;8.3;100.0;A
352495;12.5;60.4;5.0;58.4;C
352496;11.0;87.4;6.5;74.0;B
352497;29.0;97.8;9.4;99.8;A
352498;16.6;86.6;7.1;92.8;A
352499;27.6;98.7;7.7;97.6;A
352500;17.6;77.8;5.6;83.7;B
352501;23.8;87.6;8.6;100.0;A
352502;10.5;74.2;3.7;63.0;C
352503;15.9;70.2;4.7;72.0;B
352504;21.0;84.2;10.0;94.4;A
352505;28.9;86.1;9.9;100.0;A
352506;14.5;92.0;8.6;86.3;A
352507;15.4;85.7;9.4;100.0;A
352508;8.9;57.3;3.5;55.7;C
352509;11.9;74.2;5.0;84.1;B
352510;15.3;85.6;8.8;100.0;A
352511;14.0;86.8;6.9;94.6;A
352512;15.5;80.4;5.4;83.8;B
352513;8.1;66.7;5.4;61.1;C
352514;15.3;91.7;6.8;89.3;A
352515;13.5;87.1;6.2;74.4;B
352516;18.5;99.7;7.7;100.0;A
352517;27.6;99.4;7.0;89.5;A
352518;10.4;56.5;4.2;62.4;C
352519;13.8;70.1;5.3;84.8;B
352520;24.7;91.6;9.8;91.9;A
352521;9.2;68.3;5.0;62.1;C
352522;16.1;86.4;5.3;74.0;B
352523;11.7;81.9;7.4;70.7;B
352524;4.1;44.4;1.7;48.2;D
352525;6.7;48.8;2.6;53.2;D
352526;15.3;69.4;5.7;70.8;B
352527;8.2;52.5;3.1;60.2;C
352528;18.0;76.6;4.8;83.9;B
352529;29.5;81.3;7.5;93.9;A
352530;26.3;97.2;8.8;100.0;A
352531;28.9;99.6;8.5;86.2;A
352532;12.6;85.1;5.8;70.2;B
352533;25.8;91.6;8.2;100.0;A
352534;22.7;83.8;6.8;95.7;A
352535;7.1;34.2;2.6;36.7;E
352536;10.5;62.1;4.0;64.2;C
352537;22.9;92.7;8.7;100.0;A
352538;14.5;85.0;6.5;70.4;B
352539;15.5;74.2;6.5;74.8;B
352540;18.5;88.2;7.1;100.0;A
352541;15.5;77.0;5.6;79.1;B
352542;16.6;88.5;8.1;100.0;A
352543;25.0;90.7;6.6;88.5;A
352544;14.6;98.8;9.9;100.0;A
352545;12.9;65.6;4.6;67.6;C
352546;11.5;76.3;5.5;81.0;B
352547;11.0;84.5;6.7;73.5;B
352548;17.1;83.7;9.2;94.4;A
352549;14.3;72.8;6.3;83.8;B
352550;28.3;90.7;9.7;100.0;A
352551;15.8;81.8;6.7;100.0;A
352552;17.4;95.5;7.4;100.0;A
352553;13.0;72.4;5.1;75.8;B
352554;7.8;52.6;2.8;69.6;C
352555;26.9;91.5;7.9;100.0;A
352556;27.4;89.4;9.9;93.1;A
352557;29.5;85.8;8.6;100.0;A
352558;19.1;83.2;7.8;100.0;A
352559;23.2;87.7;8.8;89.4;A
352560;21.1;88.2;8.0;90.5;A
352561;6.6;44.2;2.8;40.5;D
352562;4.0;47.6;2.0;51.7;D
352563;23.8;91.7;9.9;93.3;A
352564;25.2;83.6;7.6;87.3;A
352565;21.6;92.4;7.4;100.0;A
352566;13.3;77.7;6.2;79.9;B
352567;14.7;82.8;5.1;75.5;B
352568;20.9;92.1;6.7;94.1;A
352569;23.6;91.8;7.3;100.0;A
352570;7.4;62.0;4.3;68.6;C
352571;9.5;63.7;2.5;67.8;C
352572;12.7;76.7;5.8;78.7;B
352573;28.0;96.8;9.0;100.0;A
352574;20.2;90.1;7.8;93.8;A
352575;14.0;76.7;7.3;83.4;B
352576;14.1;82.4;7.2;99.6;A
352577;27.3;83.8;6.6;100.0;A
352578;15.2;68.6;5.6;81.4;B
352579;9.6;67.4;4.3;65.6;C
352580;26.0;96.1;9.4;98.1;A
352581;23.7;80.8;9.0;100.0;A
352582;8.1;53.0;2.8;60.3;C
352583;18.3;93.3;6.9;99.2;A
352584;13.4;72.8;5.2;74.2;B
352585;10.2;69.1;4.6;81.2;B
352586;12.4;64.8;3.7;65.8;C
352587;9.8;53.0;2.7;62.1;C
352588;11.3;69.2;4.0;66.6;C
352589;27.0;83.3;7.6;100.0;A
352590;14.5;99.8;8.9;100.0;A
352591;17.8;87.7;8.7;100.0;A
352592;6.5;57.8;4.6;67.0;C
352593;10.7;70.3;5.0;81.8;B
352594;14.7;87.5;6.3;76.6;B
352595;7.7;44.6;1.4;36.9;E
352596;16.9;87.2;6.3;82.7;B
352597;13.2;85.9;4.7;81.8;B
352598;17.5;90.6;9.9;92.3;A
352599;3.6;55.9;3.4;44.5;D
352600;27.1;88.0;7.8;85.3;A
352601;13.7;69.4;5.4;84.9;B
352602;8.0;74.7;5.0;59.4;C
352603;14.4;94.1;8.0;100.0;A
352604;13.4;70.3;7.0;81.1;B
352605;4.4;56.3;2.9;51.7;D
352606;9.2;60.3;4.1;55.1;C
352607;1.1;55.5;1.7;29.8;E
352608;14.6;82.7;6.0;77.2;B
352609;7.6;62.9;4.3;69.5;C
352610;18.4;89.7;7.2;92.7;A
352611;11.0;76.5;5.0;83.4;B
352612;27.4;97.3;7.1;99.6;A
352613;16.1;84.4;7.2;95.9;A
352614;23.7;85.6;8.8;100.0;A
352615;29.7;96.9;6.8;88.8;A
352616;13.2;72.8;5.1;81.5;B
352617;27.0;88.7;9.5;100.0;A
352618;23.4;81.2;8.0;100.0;A
352619;18.4;94.2;8.0;86.1;A
352620;26.4;80.2;7.9;100.0;A
352621;14.1;81.2;7.9;92.4;A
352622;24.5;91.2;7.6;95.1;A
352623;15.3;81.5;8.4;100.0;A
352624;3.8;53.3;3.4;52.8;D
352625;18.3;91.5;6.7;100.0;A
352626;12.8;77.7;7.1;79.7;B
352627;13.4;71.6;5.3;81.4;B
