student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
171125;19.0;82.2;8.9;100.0;A
171126;25.0;89.4;8.6;100.0;A
171127;17.0;83.9;6.7;80.1;B
171128;15.3;81.3;9.5;100.0;A
171129;14.4;78.4;7.4;76.1;B
171130;16.3;88.2;6.6;92.6;A
171131;26.8;86.4;9.1;88.5;A
171132;22.4;96.4;7.0;100.0;A
171133;12.3;76.0;6.8;76.1;B
171134;13.0;87.3;5.2;75.7;B
171135;9.4;63.6;3.1;61.7;C
171136;15.9;73.5;4.6;73.1;B
171137;17.7;71.2;7.3;78.0;B
171138;21.0;90.8;8.8;94.0;A
171139;10.8;70.9;6.6;79.8;B
171140;11.9;64.2;3.1;59.4;C
171141;22.0;91.2;9.8;95.0;A
171142;16.1;81.7;5.4;76.1;B
171143;29.0;99.8;7.1;99.5;A
171144;27.0;85.3;8.9;87.4;A
171145;25.4;80.7;8.4;87.4;A
171146;20.1;89.7;7.9;94.6;A
171147;26.0;94.4;8.1;92.4;A
171148;18.6;85.0;7.4;100.0;A
171149;21.8;81.7;8.5;100.0;A
171150;16.9;90.9;6.9;94.1;A
171151;27.8;91.7;9.3;100.0;A
171152;17.1;80.2;9.6;97.8;A
171153;8.9;58.7;4.1;61.1;C
171154;15.2;91.2;7.7;87.5;A
171155;18.0;73.6;5.1;71.4;B
171156;14.4;93.8;9.0;96.2;A
171157;13.5;77.4;4.5;72.2;B
171158;12.9;80.3;5.4;85.0;B
171159;15.4;98.3;7.0;100.0;A
171160;10.3;85.2;7.0;77.5;B
171161;28.9;88.4;7.8;98.6;A
171162;29.9;91.0;9.0;90.7;A
171163;21.9;88.3;7.8;88.3;A
171164;16.2;89.3;8.1;100.0;A
171165;12.7;71.6;5.3;73.4;B
171166;29.9;99.0;8.7;100.0;A
171167;14.9;89.9;9.2;100.0;A
171168;21.2;82.5;7.7;86.9;A
171169;22.2;92.8;9.5;100.0;A
171170;14.5;83.2;7.3;83.8;B
171171;15.8;78.9;7.3;77.9;B
171172;10.6;66.9;3.5;63.3;C
171173;24.6;89.8;7.6;87.1;A
171174;2.7;34.9;1.1;39.6;F
171175;11.0;73.6;7.3;74.3;B
171176;14.9;86.5;8.5;100.0;A
171177;21.2;80.2;8.2;85.7;A
171178;16.2;72.3;5.1;70.1;B
171179;13.0;84.4;7.4;74.1;B
171180;22.6;97.6;7.8;88.7;A
171181;10.5;58.2;4.3;65.9;C
171182;7.0;52.6;3.7;63.3;C
171183;12.6;69.9;4.6;77.5;B
171184;16.5;96.6;7.5;86.8;A
171185;6.5;56.3;3.6;62.7;C
171186;14.4;85.7;7.9;96.0;A
171187;26.6;94.3;9.4;90.6;A
171188;16.4;95.7;8.0;100.0;A
171189;16.0;91.5;9.8;92.0;A
171190;7.5;65.1;3.5;60.1;C
171191;26.5;86.5;9.3;91.5;A
171192;13.9;72.7;5.2;82.7;B
171193;8.2;52.9;3.9;65.5;C
171194;28.8;96.4;8.6;97.4;A
171195;27.2;93.3;8.9;100.0;A
171196;24.1;83.8;9.9;100.0;A
171197;24.3;90.5;8.2;88.9;A
171198;5.4;62.4;3.5;66.8;C
171199;10.2;65.9;5.3;66.5;C
171200;25.7;85.2;8.0;93.5;A
171201;18.7;89.1;9.3;100.0;A
171202;18.7;80.8;9.0;90.0;A
171203;13.2;79.0;6.9;81.3;B
171204;20.2;84.4;9.1;100.0;A
171205;28.9;95.0;9.6;100.0;A
171206;28.4;93.3;7.3;87.4;A
171207;10.3;56.1;5.0;55.7;C
171208;5.8;74.1;4.4;68.9;C
171209;20.5;86.2;7.8;90.5;A
171210;21.3;93.3;8.4;100.0;A
171211;29.3;82.9;7.3;100.0;A
171212;17.6;85.3;6.7;81.8;B
171213;20.6;91.2;9.6;87.5;A
171214;1.6;49.0;2.5;54.2;D
171215;25.0;99.7;7.4;100.0;A
171216;16.7;69.1;5.3;84.9;B
171217;25.1;84.0;8.0;100.0;A
171218;28.1;96.5;8.3;86.3;A
171219;29.9;97.6;8.9;88.3;A
171220;11.2;60.5;2.8;61.7;C
171221;23.9;87.5;8.8;88.0;A
171222;26.0;85.6;9.0;100.0;A
171223;16.3;98.0;8.9;94.7;A
171224;14.0;68.8;7.5;81.4;B
171225;26.5;87.4;7.2;95.3;A
171226;18.6;96.2;8.9;99.3;A
171227;12.6;78.3;4.6;77.1;B
171228;22.5;98.3;8.4;100.0;A
171229;17.8;77.9;5.9;79.1;B
171230;28.7;97.2;7.5;95.2;A
171231;11.4;73.7;7.4;82.0;B
171232;28.9;87.4;7.7;100.0;A
171233;24.2;80.2;9.2;100.0;A
171234;7.2;37.9;2.0;51.4;D
171235;24.1;80.6;8.6;91.1;A
171236;14.1;81.1;4.5;83.8;B
171237;17.7;94.4;8.0;100.0;A
171238;21.6;88.0;9.1;97.3;A
171239;27.9;90.3;6.9;85.9;A
171240;11.7;84.9;6.7;75.5;B
171241;17.9;91.1;9.2;100.0;A
171242;18.5;87.9;7.2;100.0;A
171243;12.8;73.4;5.2;78.0;B
171244;16.9;80.3;8.7;92.6;A
171245;12.7;84.1;6.5;77.1;B
171246;20.3;80.8;7.2;94.5;A
171247;13.9;68.5;6.6;84.4;B
171248;14.8;70.7;5.8;79.3;B
171249;29.6;85.8;7.3;100.0;A
171250;12.2;78.9;5.7;70.8;B
171251;17.5;85.3;8.8;100.0;A
171252;29.0;92.8;9.8;87.7;A
171253;14.5;87.8;5.2;77.0;B
171254;22.0;96.2;6.7;91.1;A
171255;12.9;77.7;4.9;80.8;B
171256;22.2;90.3;9.7;100.0;A
171257;14.6;73.5;6.4;75.6;B
171258;4.8;50.1;1.4;38.2;F
171259;17.7;95.1;9.2;98.7;A
171260;16.8;91.5;9.2;100.0;A
171261;10.4;55.3;4.0;65.7;C
171262;28.2;81.0;8.7;100.0;A
171263;18.5;84.0;8.8;87.4;A
171264;14.6;97.0;8.7;98.9;A
171265;27.8;90.2;9.5;91.7;A
171266;15.3;84.8;7.8;100.0;A
171267;14.2;75.1;6.9;74.4;B
171268;12.5;84.8;7.3;75.6;B
171269;12.4;72.7;6.8;77.6;B
171270;24.1;89.7;8.9;100.0;A
171271;4.6;53.4;3.0;47.6;D
171272;20.4;98.4;8.5;100.0;A
171273;17.3;79.7;6.6;75.0;B
171274;15.5;95.1;9.7;100.0;A
171275;15.1;68.7;5.3;78.5;B
171276;12.2;67.6;3.8;66.6;C
171277;11.2;65.2;5.2;58.9;C
171278;27.2;91.5;7.4;100.0;A
171279;7.1;56.4;4.3;64.4;C
171280;21.4;87.5;8.4;99.3;A
171281;15.6;96.4;7.4;96.2;A
171282;1.9;32.8;1.0;46.7;D
171283;25.9;83.3;9.9;100.0;A
171284;3.8;36.2;2.0;36.4;F
171285;21.8;89.7;10.0;100.0;A
171286;23.6;94.6;6.9;90.5;A
171287;17.1;97.3;8.6;100.0;A
171288;15.0;85.0;5.2;74.5;B
171289;8.2;72.2;4.0;68.0;C
171290;5.4;40.6;1.7;50.4;D
171291;23.7;92.6;7.8;87.0;A
171292;16.4;77.9;6.2;78.5;B
171293;23.0;95.9;9.9;100.0;A
171294;12.8;68.7;4.7;83.5;B
171295;21.9;94.8;9.0;100.0;A
171296;15.8;99.7;9.8;100.0;A
171297;16.5;93.5;6.9;100.0;A
171298;18.1;98.3;7.8;90.9;A
171299;15.3;87.3;9.6;100.0;A
171300;13.0;75.6;7.4;77.4;B
171301;11.6;76.4;4.5;77.7;B
171302;9.6;62.1;3.2;64.9;C
171303;17.7;87.4;5.4;79.8;B
171304;10.1;73.5;2.5;69.8;C
171305;10.3;75.4;4.5;72.6;B
171306;15.6;73.0;7.3;76.6;B
171307;7.0;59.5;2.9;49.2;D
171308;15.4;97.6;6.8;100.0;A
171309;20.0;88.1;9.0;100.0;A
171310;27.7;97.2;8.4;100.0;A
171311;13.5;81.6;6.1;83.2;B
171312;15.9;83.9;6.8;84.1;B
171313;13.3;82.8;4.6;82.3;B
171314;11.0;81.0;6.2;77.0;B
171315;7.2;33.4;1.6;44.4;D
171316;20.7;86.7;9.4;94.1;A
171317;17.8;91.8;8.3;85.6;A
171318;16.4;99.6;7.2;89.0;A
171319;24.9;88.3;6.8;100.0;A
171320;6.0;32.3;2.0;51.9;D
171321;27.1;90.3;8.0;91.5;A
171322;22.9;98.5;9.2;97.2;A
171323;15.1;94.4;6.7;100.0;A
171324;15.5;77.9;5.4;78.0;B
171325;11.8;70.3;4.8;71.9;B
171326;9.4;65.7;3.5;60.2;C
171327;20.7;92.5;7.9;100.0;A
171328;18.9;89.1;7.6;86.0;A
171329;21.6;88.4;9.0;85.3;A
171330;17.7;82.9;8.2;100.0;A
171331;14.4;74.0;7.4;83.9;B
171332;15.3;70.1;6.9;85.0;B
171333;11.5;86.1;4.8;73.4;B
171334;7.4;54.1;5.3;65.4;C
171335;20.4;87.9;9.0;100.0;A
171336;13.9;86.2;5.3;83.6;B
171337;25.6;88.8;7.1;100.0;A
171338;16.8;87.7;9.1;97.4;A
171339;15.6;81.6;7.1;92.3;A
171340;12.3;81.8;6.5;74.6;B
171341;26.3;82.4;7.7;100.0;A
171342;21.9;97.4;8.9;89.5;A
171343;21.9;97.8;9.8;100.0;A
171344;22.8;99.5;8.3;92.9;A
171345;23.9;83.4;7.3;91.6;A
171346;16.5;95.9;8.4;100.0;A
171347;18.4;88.9;10.0;87.4;A
171348;15.6;83.2;7.7;100.0;A
171349;27.9;87.1;7.1;97.6;A
171350;8.3;74.8;4.4;56.0;C
171351;21.7;92.2;8.8;100.0;A
171352;6.7;72.0;5.2;62.8;C
171353;14.3;68.2;5.9;78.2;B
171354;11.7;70.4;2.8;57.9;C
171355;25.6;93.0;6.7;100.0;A
171356;23.3;98.4;8.8;100.0;A
171357;12.1;72.4;4.6;70.2;B
171358;24.1;98.1;7.7;93.8;A
171359;15.4;96.2;7.9;100.0;A
171360;11.0;74.2;6.4;82.4;B
171361;5.7;64.5;5.2;63.0;C
171362;26.2;93.9;8.7;96.9;A
171363;10.0;83.0;7.4;73.7;B
171364;16.8;98.4;8.8;100.0;A
171365;14.2;76.6;4.6;84.8;B
171366;12.9;68.5;5.9;70.4;B
171367;25.8;95.7;8.4;100.0;A
171368;11.9;64.6;2.9;66.6;C
171369;10.8;80.8;5.6;84.4;B
171370;29.8;80.4;8.9;100.0;A
171371;17.7;83.7;8.4;100.0;A
171372;26.3;86.7;8.2;100.0;A
171373;16.1;75.2;5.2;75.4;B
171374;6.3;54.8;4.9;68.9;C
171375;27.2;83.7;7.4;88.3;A
171376;16.6;83.5;7.1;100.0;A
171377;27.5;94.3;6.9;99.1;A
171378;25.9;99.0;7.5;100.0;A
171379;22.1;94.0;8.6;97.3;A
171380;15.6;96.8;8.9;100.0;A
171381;22.8;86.4;6.9;87.7;A
171382;12.3;78.2;7.3;84.2;B
171383;23.0;86.2;7.1;100.0;A
171384;17.0;81.5;6.0;84.9;B
171385;20.2;85.9;8.0;92.4;A
171386;19.6;82.5;7.9;100.0;A
171387;21.5;95.1;8.0;99.2;A
171388;1.3;37.1;2.1;51.4;D
171389;10.3;80.3;5.7;83.9;B
171390;18.1;83.5;7.1;100.0;A
171391;15.8;80.4;5.8;76.1;B
171392;10.0;73.9;7.0;74.1;B
171393;14.1;78.3;6.0;80.1;B
171394;15.2;94.4;9.3;90.9;A
171395;17.2;86.8;7.9;100.0;A
171396;12.2;77.2;7.5;77.4;B
171397;11.0;73.6;5.0;73.3;B
171398;15.5;85.6;5.6;79.4;B
171399;5.4;58.0;2.0;45.6;D
171400;10.1;64.2;2.8;59.1;C
171401;19.9;96.0;8.7;100.0;A
171402;26.6;97.0;6.6;100.0;A
171403;21.1;99.0;7.3;100.0;A
171404;12.3;79.9;4.5;82.3;B
171405;28.7;86.1;9.1;96.5;A
171406;16.7;98.4;6.5;100.0;A
171407;16.0;93.1;9.6;94.5;A
171408;10.5;73.2;4.2;65.7;C
171409;16.0;88.6;7.7;100.0;A
171410;18.9;85.1;8.4;100.0;A
171411;5.7;69.3;4.5;55.9;C
171412;18.1;85.9;7.9;100.0;A
171413;15.3;85.7;6.8;99.2;A
171414;12.8;74.4;7.1;77.5;B
171415;25.5;85.7;8.5;100.0;A
171416;21.9;90.9;10.0;100.0;A
171417;27.2;85.7;9.7;100.0;A
171418;28.6;91.0;9.3;100.0;A
171419;12.3;69.5;4.0;65.6;C
171420;18.5;91.6;9.3;98.9;A
171421;16.5;83.4;6.8;100.0;A
171422;9.0;54.1;3.3;64.8;C
171423;26.3;81.4;9.8;88.5;A
171424;12.7;68.1;5.0;78.6;B
171425;26.0;92.1;7.4;100.0;A
171426;22.6;80.0;9.2;100.0;A
171427;17.7;100.0;8.6;88.2;A
171428;29.4;98.4;7.1;92.0;A
171429;7.1;68.2;4.1;69.1;C
171430;15.5;99.0;6.7;90.4;A
171431;14.4;84.2;6.8;100.0;A
171432;10.9;70.3;6.0;80.9;B
171433;5.7;73.5;2.7;69.0;C
171434;10.9;79.2;5.7;77.3;B
171435;27.8;92.4;9.5;100.0;A
171436;27.9;83.9;8.3;100.0;A
171437;6.2;36.6;2.9;45.5;D
171438;10.9;55.6;4.6;61.9;C
171439;12.2;73.9;3.5;61.7;C
171440;27.3;81.8;8.7;92.4;A
171441;26.1;84.3;8.7;100.0;A
171442;13.3;80.9;5.5;81.1;B
171443;23.8;92.8;7.7;100.0;A
171444;15.0;83.9;7.3;100.0;A
171445;17.7;74.0;6.8;82.3;B
171446;18.3;80.1;6.5;100.0;A
171447;15.0;81.9;7.8;100.0;A
171448;9.0;59.9;2.7;57.8;C
171449;15.6;98.9;7.6;100.0;A
171450;14.2;90.3;7.7;100.0;A
171451;18.4;84.1;8.0;91.9;A
171452;15.1;73.0;6.8;83.7;B
171453;15.1;87.0;7.7;90.6;A
171454;15.1;89.2;6.9;100.0;A
171455;23.6;89.1;7.5;89.1;A
171456;5.7;67.6;3.5;63.8;C
171457;12.2;74.0;6.5;78.6;B
171458;3.4;41.4;2.9;38.9;F
171459;18.7;100.0;8.9;97.7;A
171460;11.2;57.0;5.4;65.2;C
171461;5.4;35.4;3.1;49.9;D
171462;6.8;40.9;1.7;49.8;D
171463;16.8;77.9;5.3;82.5;B
171464;18.0;75.7;4.9;84.0;B
171465;25.4;94.3;8.8;100.0;A
171466;23.6;85.0;9.1;100.0;A
171467;6.1;35.0;2.6;48.0;D
171468;5.2;56.5;2.6;51.3;D
171469;29.1;82.5;10.0;100.0;A
171470;4.1;32.6;1.9;51.6;D
171471;16.2;79.1;5.3;70.7;B
171472;12.4;78.4;5.5;75.3;B
171473;8.8;61.1;5.0;65.1;C
171474;10.8;61.1;4.7;57.3;C
171475;10.6;81.7;7.3;81.2;B
171476;11.8;72.2;6.1;76.3;B
171477;11.4;85.2;5.3;79.0;B
171478;10.9;70.5;7.3;77.9;B
171479;14.2;85.0;8.1;100.0;A
171480;17.6;87.6;6.9;84.6;B
171481;28.4;93.1;7.9;86.1;A
171482;12.4;75.7;7.2;84.2;B
171483;17.2;84.8;7.1;83.0;B
171484;18.0;88.9;8.9;87.1;A
171485;7.7;57.4;3.2;47.5;D
171486;27.5;93.8;8.4;92.6;A
171487;14.7;84.0;6.8;93.0;A
171488;13.4;76.7;4.5;82.8;B
171489;3.7;53.2;2.4;49.8;D
171490;10.5;83.4;5.9;79.8;B
171491;9.0;70.1;3.6;61.2;C
171492;9.6;57.0;4.1;63.5;C
171493;28.8;84.9;6.8;100.0;A
171494;11.6;84.1;6.0;71.7;B
171495;17.5;82.2;7.8;91.7;A
171496;10.3;70.3;6.7;84.3;B
171497;9.6;67.2;5.5;67.2;C
171498;23.2;88.0;7.9;94.2;A
171499;27.7;96.1;9.0;95.2;A
171500;9.0;54.5;4.6;68.3;C
171501;14.4;83.9;5.2;81.8;B
171502;25.4;92.9;7.0;87.9;A
171503;15.9;68.4;4.9;73.2;B
171504;18.9;90.7;9.3;100.0;A
171505;27.0;83.0;10.0;90.4;A
171506;5.4;63.7;3.5;67.6;C
171507;13.6;82.4;5.3;78.0;B
171508;16.5;93.1;8.7;100.0;A
171509;10.3;71.3;7.1;76.7;B
171510;17.1;72.7;5.5;80.5;B
171511;15.9;93.3;8.0;100.0;A
171512;23.2;99.7;9.5;100.0;A
171513;18.7;93.6;8.0;100.0;A
171514;14.6;70.3;5.6;83.8;B
171515;7.5;72.2;3.5;64.5;C
171516;28.5;88.2;9.5;100.0;A
171517;8.3;54.1;2.6;56.6;C
171518;10.3;61.1;4.2;60.7;C
171519;23.2;91.3;7.1;94.3;A
171520;19.2;99.0;8.4;100.0;A
171521;7.3;71.9;3.6;68.0;C
171522;15.3;84.1;7.1;87.5;A
171523;11.0;71.9;5.1;74.9;B
171524;12.2;66.9;3.0;66.3;C
171525;12.6;70.6;3.8;57.9;C
171526;16.0;76.3;5.7;70.1;B
171527;26.3;98.3;8.4;87.7;A
171528;12.1;69.5;6.3;79.9;B
171529;14.3;84.9;6.7;82.9;B
171530;5.5;60.5;2.9;65.8;C
171531;10.5;85.5;4.9;78.1;B
171532;10.9;82.0;6.4;75.3;B
171533;18.8;87.0;8.4;96.4;A
171534;19.4;92.8;6.6;100.0;A
171535;27.3;97.4;6.7;100.0;A
171536;29.6;91.2;6.7;100.0;A
171537;28.1;84.1;8.7;88.1;A
171538;26.9;90.8;9.8;100.0;A
171539;23.9;91.2;8.6;100.0;A
171540;10.9;69.6;4.5;75.9;B
171541;6.9;63.7;4.5;69.8;C
171542;13.7;70.4;6.6;74.1;B
171543;12.4;53.1;2.9;66.6;C
171544;20.3;93.8;8.4;100.0;A
171545;10.1;74.3;5.7;83.2;B
171546;15.9;94.8;6.9;93.8;A
171547;19.1;84.8;9.7;100.0;A
171548;15.0;75.3;7.4;80.4;B
171549;11.3;57.4;4.3;68.8;C
171550;17.9;76.0;5.7;78.2;B
171551;12.9;58.4;3.4;64.8;C
171552;6.2;63.5;3.2;65.7;C
171553;14.8;78.2;5.3;71.5;B
171554;21.0;92.8;7.8;100.0;A
171555;3.7;44.7;2.0;53.5;D
171556;12.7;56.3;4.8;63.2;C
171557;1.8;58.0;1.8;49.4;D
171558;25.5;92.8;9.8;98.3;A
171559;27.5;84.3;7.4;92.1;A
171560;22.0;94.3;7.9;95.4;A
171561;18.4;87.7;9.1;100.0;A
171562;13.4;74.4;7.4;74.3;B
171563;6.4;69.7;5.2;66.6;C
171564;27.3;95.5;7.1;100.0;A
171565;3.6;45.5;2.8;46.0;D
171566;22.7;98.5;9.1;100.0;A
171567;23.5;86.9;7.6;85.7;A
171568;24.0;99.5;6.6;92.6;A
171569;5.2;69.0;4.3;69.4;C
171570;17.9;73.4;4.9;74.4;B
171571;7.7;69.2;3.7;64.5;C
171572;24.9;91.0;9.8;91.9;A
171573;15.1;85.2;7.7;100.0;A
171574;17.8;75.9;6.2;76.5;B
171575;18.7;86.5;7.2;100.0;A
171576;11.7;71.4;5.6;73.0;B
171577;17.7;73.5;5.5;83.7;B
171578;21.0;99.8;8.1;98.6;A
171579;16.8;87.6;5.5;76.3;B
171580;17.4;70.4;7.2;81.3;B
171581;29.7;83.8;9.6;90.2;A
171582;22.5;83.2;8.3;98.9;A
171583;16.0;81.6;7.4;93.4;A
171584;2.1;38.4;2.9;53.2;D
171585;21.6;84.3;9.3;100.0;A
171586;14.8;92.5;8.3;96.4;A
171587;12.0;54.5;4.6;64.7;C
171588;28.2;94.4;8.1;100.0;A
171589;28.9;99.6;6.9;100.0;A
171590;14.6;91.7;9.1;85.5;A
171591;14.3;83.9;6.9;72.6;B
171592;7.4;66.7;3.8;69.0;C
171593;14.6;92.8;8.5;91.7;A
171594;21.1;92.4;8.7;89.8;A
171595;20.1;86.1;8.9;98.6;A
171596;5.0;30.0;2.4;54.1;D
171597;14.8;94.3;7.0;100.0;A
171598;28.3;92.0;9.3;87.5;A
171599;27.2;88.7;7.2;95.4;A
171600;11.0;77.2;6.7;83.5;B
171601;24.5;99.8;7.0;100.0;A
171602;16.8;95.7;9.7;100.0;A
171603;23.3;93.2;8.4;100.0;A
171604;11.4;82.2;4.8;76.1;B
171605;28.7;96.2;8.7;100.0;A
171606;13.0;80.1;7.4;73.1;B
171607;26.1;87.1;8.4;92.7;A
171608;21.6;92.2;8.2;87.2;A
171609;20.5;86.6;8.9;93.9;A
171610;26.7;97.9;9.5;100.0;A
171611;16.4;75.1;7.0;81.4;B
171612;13.8;87.5;5.1;72.6;B
171613;12.5;83.8;7.0;71.9;B
171614;23.9;91.7;9.3;100.0;A
171615;26.2;94.8;8.8;98.0;A
171616;1.3;43.8;1.1;38.2;F
171617;24.3;82.8;6.8;95.0;A
171618;28.6;88.3;6.6;100.0;A
171619;17.3;72.5;7.5;75.7;B
171620;20.8;98.8;7.2;100.0;A
171621;23.8;91.9;7.0;100.0;A
171622;17.8;89.8;7.1;94.2;A
171623;5.6;59.5;4.7;63.0;C
171624;14.9;87.8;7.8;100.0;A
171625;30.0;90.8;7.0;100.0;A
171626;15.5;71.5;6.1;77.4;B
171627;26.8;85.0;8.3;100.0;A
171628;17.1;94.2;8.2;100.0;A
171629;12.7;87.6;7.1;72.4;B
171630;29.0;92.0;9.8;100.0;A
171631;24.1;92.6;6.7;95.0;A
171632;21.4;99.4;8.3;100.0;A
171633;9.2;68.0;4.9;61.1;C
171634;15.4;68.2;5.8;85.0;B
171635;25.2;99.9;8.5;95.0;A
171636;1.3;33.1;3.3;44.4;D
171637;24.5;85.0;7.8;100.0;A
171638;11.0;71.6;6.5;84.1;B
171639;26.2;99.0;8.4;100.0;A
171640;20.8;91.0;7.7;100.0;A
171641;11.6;62.9;5.0;69.6;C
171642;14.9;96.5;9.0;100.0;A
171643;29.6;86.8;6.9;92.5;A
171644;8.6;73.8;3.0;56.7;C
171645;16.5;95.9;6.9;100.0;A
171646;20.2;97.1;8.9;95.7;A
171647;13.4;79.2;4.7;79.3;B
171648;14.8;97.3;6.8;100.0;A
171649;6.8;65.3;4.0;59.1;C
171650;15.7;97.1;9.1;100.0;A
171651;13.5;68.3;4.8;81.2;B
171652;22.6;94.5;9.1;92.0;A
171653;26.5;92.4;6.5;100.0;A
171654;29.7;82.9;9.1;100.0;A
171655;23.7;83.2;9.4;92.6;A
171656;5.6;74.8;3.3;66.8;C
171657;15.9;79.8;6.0;81.4;B
171658;8.9;59.5;3.4;64.0;C
171659;8.7;64.5;4.9;61.9;C
171660;27.6;86.8;9.8;100.0;A
171661;19.2;89.1;7.1;94.1;A
171662;28.1;95.5;7.2;100.0;A
171663;29.2;93.6;6.7;99.6;A
171664;8.7;53.2;4.3;62.1;C
171665;24.2;80.5;7.1;95.7;A
171666;25.1;89.6;8.1;100.0;A
171667;24.1;81.9;7.4;92.3;A
171668;17.0;84.0;7.4;82.2;B
171669;10.0;72.5;3.7;60.1;C
171670;22.2;95.0;7.4;100.0;A
171671;5.1;73.4;3.5;66.0;C
171672;16.6;81.1;7.3;78.4;B
171673;17.8;82.3;5.8;82.7;B
171674;13.7;83.9;6.5;81.2;B
171675;15.6;82.3;4.7;78.0;B
171676;16.6;78.2;4.6;85.0;B
171677;14.3;73.6;7.0;83.4;B
171678;11.3;71.8;7.0;79.6;B
171679;23.4;80.1;7.3;100.0;A
171680;10.2;76.8;6.7;76.3;B
171681;20.0;87.1;7.7;100.0;A
171682;5.5;51.1;1.9;54.9;D
171683;14.8;87.7;10.0;91.3;A
171684;10.1;59.2;4.4;60.4;C
171685;15.9;78.3;7.1;83.6;B
171686;17.1;77.1;6.8;82.7;B
171687;24.2;89.8;8.2;100.0;A
171688;14.9;80.0;8.9;90.4;A
171689;23.0;83.4;7.6;91.3;A
171690;25.8;86.0;7.6;100.0;A
171691;20.2;88.2;9.1;94.0;A
171692;22.4;89.4;7.7;100.0;A
171693;21.2;89.4;8.1;100.0;A
171694;20.9;87.8;6.9;90.4;A
171695;11.1;87.4;7.0;78.0;B
171696;17.5;79.3;7.1;77.4;B
171697;12.1;56.6;2.5;67.4;C
171698;17.0;94.6;8.5;100.0;A
171699;11.1;58.3;2.6;68.4;C
171700;6.9;69.9;4.3;69.1;C
171701;20.2;94.8;7.3;98.6;A
171702;7.0;53.5;3.9;63.0;C
171703;14.5;82.7;7.5;70.3;B
171704;17.0;68.8;6.7;78.5;B
171705;8.6;57.8;2.9;59.2;C
171706;14.8;97.6;8.8;100.0;A
171707;11.9;87.5;4.6;72.9;B
171708;13.0;73.2;6.9;81.0;B
171709;25.5;90.7;9.8;100.0;A
171710;16.1;93.3;6.8;100.0;A
171711;8.6;71.0;4.0;59.1;C
171712;25.2;92.1;9.0;100.0;A
171713;11.8;63.3;3.0;66.3;C
171714;14.5;75.4;5.0;78.4;B
171715;24.4;85.1;8.7;100.0;A
171716;29.3;82.4;6.9;96.0;A
171717;20.6;84.6;9.2;94.3;A
171718;12.7;58.9;4.5;63.9;C
171719;9.1;73.9;3.5;58.2;C
171720;12.8;70.5;6.3;74.9;B
171721;24.3;81.7;8.2;97.3;A
171722;27.4;82.0;9.8;89.7;A
171723;14.0;84.7;5.6;72.5;B
171724;25.5;88.0;9.6;100.0;A
171725;10.5;78.3;6.8;75.9;B
171726;5.1;47.4;3.1;44.0;D
171727;11.6;86.6;7.4;81.3;B
171728;21.5;83.5;8.5;96.4;A
171729;21.2;84.9;7.0;100.0;A
171730;11.4;74.5;4.7;56.4;C
171731;26.7;92.2;8.5;100.0;A
171732;16.9;94.0;8.8;94.8;A
171733;26.9;96.6;7.6;86.4;A
171734;15.5;86.3;7.6;100.0;A
171735;8.1;53.2;5.0;60.4;C
171736;16.1;87.1;8.2;87.8;A
171737;26.8;83.5;6.7;86.0;A
171738;24.4;89.6;8.0;100.0;A
171739;29.8;97.8;9.6;95.4;A
171740;14.7;99.0;7.9;100.0;A
171741;16.1;73.5;6.9;77.1;B
171742;17.1;93.3;7.8;100.0;A
171743;29.6;89.7;9.3;92.7;A
171744;20.1;83.1;8.2;90.9;A
171745;17.9;76.4;6.3;79.1;B
171746;21.9;97.5;8.7;90.6;A
171747;28.3;97.7;9.0;95.1;A
171748;20.5;86.3;9.5;92.1;A
171749;28.0;83.9;9.9;91.3;A
171750;25.9;94.8;6.9;95.3;A
171751;9.5;58.0;3.2;59.1;C
171752;16.8;99.6;8.6;100.0;A
171753;10.0;80.0;5.8;71.7;B
171754;29.8;86.5;9.8;100.0;A
171755;10.6;81.9;5.5;75.3;B
171756;29.9;95.5;6.7;95.0;A
171757;14.4;98.9;8.8;100.0;A
171758;24.2;92.5;8.2;94.1;A
171759;28.2;98.5;8.6;100.0;A
171760;14.7;83.5;4.8;77.8;B
171761;8.3;61.2;3.5;67.7;C
171762;15.9;83.1;7.6;100.0;A
171763;5.4;52.2;2.9;57.4;C
171764;1.8;50.2;1.7;47.3;D
171765;24.6;84.1;7.5;98.0;A
171766;6.7;68.2;2.7;67.5;C
171767;25.7;91.5;9.3;86.9;A
171768;15.0;83.2;6.4;75.7;B
171769;11.8;68.3;6.7;71.1;B
171770;7.6;63.7;5.4;62.7;C
171771;25.9;94.4;8.6;90.7;A
171772;17.0;89.1;8.4;92.3;A
171773;8.4;56.2;4.3;57.1;C
171774;21.7;95.1;7.8;88.0;A
171775;14.1;82.0;6.1;73.7;B
171776;19.5;97.8;6.7;100.0;A
171777;24.2;88.8;6.8;92.8;A
171778;24.0;89.9;9.3;100.0;A
171779;18.0;87.2;8.2;100.0;A
171780;14.6;90.6;8.4;93.0;A
171781;24.5;89.8;6.6;90.0;A
171782;17.6;69.1;5.1;72.3;B
171783;11.5;87.8;6.1;83.4;B
171784;9.4;67.6;4.0;55.8;C
171785;16.0;77.0;5.8;81.5;B
171786;17.9;78.3;6.7;84.1;B
171787;23.1;85.9;8.8;86.0;A
171788;13.6;84.0;7.2;84.1;B
171789;14.3;95.8;8.2;94.3;A
