obj_ID;alpha;delta;u;g;r;i;z;run_ID;rerun_ID;cam_col;field_ID;spec_obj_ID;class;redshift;plate;MJD;fiber_ID
1,23766E+18;191,3144532;38,37987311;23,40424;24,42412;21,02054;19,5606;19,42524;4470;301;6;49;4,47218E+18;QSO;4,979592;3972;55589;387
1,23766E+18;116,3568794;20,18054953;21,01649;20,98901;20,72048;20,62465;21,25643;3560;301;4;46;1,24773E+19;QSO;1,326629;11082;58508;264
1,23766E+18;158,095743;49,95311877;24,00672;22,31449;20,63023;19,843;19,36049;2830;301;5;307;7,53684E+18;GALAXY;0,4957399;6694;56386;255
1,23766E+18;159,4971866;50,1853989;23,89099;22,39581;20,92427;20,08287;19,65152;2830;301;5;313;7,5368E+18;GALAXY;0,4810954;6694;56386;81
1,23767E+18;305,4122794;-11,7914384;18,24387;16,94937;16,40108;16,21132;16,0957;5415;301;6;47;3,53209E+18;STAR;1,15E-05;3137;54730;521
1,23766E+18;20,6538016;0,459336346;20,75799;19,61472;18,88852;18,52167;18,25568;4263;301;5;253;7,83755E+17;GALAXY;0,1916705;696;52209;467
1,23766E+18;14,52230612;0,446486512;23,38778;20,71826;19,00256;18,31702;17,94692;4263;301;5;213;4,44858E+17;GALAXY;0,3983682;395;51783;465
1,23766E+18;22,50677471;0,571299579;22,82998;21,82435;20,06162;18,98251;18,47085;4263;301;5;266;4,7627E+18;GALAXY;0,5789079;4230;55483;531
1,23766E+18;34,36176848;0,442193138;22,32412;20,92056;19,07683;18,46319;18,11253;4263;301;5;345;4,76956E+18;GALAXY;0,367497;4236;55479;888
1,23766E+18;18,43244044;0,515725065;23,38686;21,65789;20,23141;19,36586;18,88574;4263;301;5;239;4,75937E+18;GALAXY;0,5495645;4227;55481;687
1,23766E+18;38,33005295;0,442767565;22,43889;22,1424;21,51599;20,71875;20,4745;4263;301;5;372;1,06E+19;GALAXY;0,8208395;9373;58096;963
1,23766E+18;353,1970191;1,15183909;24,05829;21,77849;19,84711;18,97577;18,43532;4188;301;6;64;4,74248E+18;GALAXY;0,4810952;4212;55447;703
1,23767E+18;21,81382387;38,46387101;18,13524;16,6493;16,12335;15,94673;15,90115;5959;301;2;12;2,29912E+18;STAR;-3,35E-05;2042;53378;102
1,23766E+18;222,264272;34,83723944;19,07403;17,87117;17,36992;17,05274;16,95496;3919;301;1;126;1,8534E+18;GALAXY;0,07449381;1646;53498;604
1,23768E+18;352,39383;27,55330858;21,18035;20,86643;20,6304;20,60172;20,69404;8103;301;5;51;8,67078E+18;QSO;1,223265;7701;57356;827
1,23767E+18;165,3950323;29,20110429;23,01199;23,00198;21,32943;20,81965;20,05021;5071;301;5;333;1,17974E+19;QSO;5,792082;10478;58171;858
1,23768E+18;349,7588058;27,30232009;24,04553;20,54154;19,79866;19,56763;19,492;8103;301;5;35;7,0808E+18;STAR;-7,70E-05;6289;56559;64
1,23768E+18;350,5182526;27,25541496;22,19829;20,34404;19,87747;19,77902;19,77734;8103;301;5;40;7,41639E+18;STAR;-0,000251986;6587;56537;334
1,23768E+18;41,10336725;-6,64427327;26,07076;22,34402;20,84112;19,83144;19,24788;7885;301;2;154;7,9457E+18;GALAXY;0,5838338;7057;56593;823
1,23768E+18;43,97190669;-6,269554756;22,60167;21,80704;20,44376;19,29625;18,76069;7885;301;2;173;7,94792E+18;GALAXY;0,6119376;7059;56592;701
1,23768E+18;24,84281437;-7,498622445;22,31457;21,29275;20,16303;19,33175;19,00356;7885;301;2;46;8,06495E+18;GALAXY;0,6023506;7163;56593;471
1,23768E+18;335,1063504;20,58883519;22,85672;22,53024;20,44332;19,13157;18,65574;8102;301;5;73;5,65566E+18;GALAXY;0,57293;5023;55858;957
1,23768E+18;327,8792209;18,99951158;23,52703;23,36399;21,34261;20,3051;19,52075;8102;301;5;27;5,65438E+18;GALAXY;0,537505;5022;55827;401
1,23765E+18;236,2407312;57,82136736;22,1336;20,95828;19,76249;18,96227;18,5062;2206;301;6;103;7,63934E+18;GALAXY;0,4984647;6785;56487;401
1,23766E+18;144,0981447;33,60037255;22,15534;21,25997;20,15887;19,27475;18,74897;3647;301;1;46;6,53591E+18;GALAXY;0,5814175;5805;56336;233
1,23768E+18;41,8023438;-6,6366398;20,9974;19,22149;17,82486;17,31264;16,93996;7885;301;2;159;7,94326E+18;GALAXY;0,2518734;7055;56576;144
1,23768E+18;43,08027792;-6,428329744;26,42286;23,76494;20,99549;19,78445;19,24602;7885;301;2;167;7,94447E+18;GALAXY;0,5705717;7056;56577;427
1,23765E+18;242,7568209;53,77380976;23,51708;19,57471;18,00337;17,42022;16,98039;2206;301;6;139;6,99357E+17;GALAXY;0,2624557;621;52055;631
1,23768E+18;10,27226972;-3,092018593;23,26688;20,14104;18,59373;18,01142;17,64435;7778;301;2;385;4,91912E+18;GALAXY;0,2996624;4369;55827;218
1,23767E+18;142,1132758;12,08361544;18,61971;18,36629;18,26579;17,98129;17,85431;6004;301;1;174;5,97983E+18;QSO;1,865434;5311;55956;631
1,23766E+18;134,6392534;37,27728936;24,92058;21,80365;21,36851;21,37251;21,37191;2961;301;4;145;9,97569E+18;QSO;2,794811;8860;57458;780
1,23767E+18;341,5497739;29,82305548;24,63465;22,19231;24,80203;20,45608;22,8269;6354;301;1;120;8,61564E+18;STAR;-0,000174769;7652;57579;910
1,23767E+18;16,85221767;10,83750449;24,31625;22,23426;20,54696;19,57404;19,14429;4829;301;5;12;5,25011E+18;GALAXY;0,50387;4663;55893;137
1,23767E+18;156,2993802;26,65284838;22,68305;22,13264;20,93278;20,07794;20,00357;5071;301;3;277;7,27674E+18;GALAXY;0,5995302;6463;56340;177
1,23767E+18;161,9759284;27,7740923;23,62749;22,35251;20,98924;19,80043;19,46213;5071;301;3;312;7,2657E+18;GALAXY;0,5548872;6453;56365;959
1,23767E+18;158,4866609;27,28996096;23,77608;21,34908;19,7548;18,8037;18,2691;5071;301;3;291;7,27013E+18;GALAXY;0,5011925;6457;56330;713
1,23767E+18;249,4111455;17,25321724;21,88566;21,06261;20,96898;20,81161;20,28212;4571;301;4;57;4,57353E+18;QSO;2,474727;4062;55383;442
1,23766E+18;151,3135401;48,61441371;20,3177;18,31368;17,19301;16,72656;16,38949;2883;301;6;57;1,13267E+18;GALAXY;0,1539867;1006;52708;43
1,23766E+18;189,8545517;53,6233903;20,16864;18,49342;17,53911;17,11635;16,83108;2883;301;6;220;9,96544E+17;GALAXY;0,1086601;885;52379;445
1,23765E+18;220,5114642;2,320801086;22,91965;22,85632;21,1287;20,05639;19,47919;1458;301;4;639;4,52747E+18;GALAXY;0,5733485;4021;55620;811
1,23766E+18;40,47683284;-0,535951221;23,06651;22,46945;22,79218;22,46061;23,37884;2700;301;2;136;8,26084E+18;QSO;0,393215;7337;56686;426
1,23766E+18;120,4311678;18,81707057;23,55415;22,23445;20,65623;19,75981;19,3162;4508;301;5;50;5,05202E+18;GALAXY;0,5130421;4487;55866;395
1,23766E+18;195,7823726;36,00660775;17,53098;16,23234;15,64487;15,26642;15,0422;4504;301;1;230;2,28671E+18;GALAXY;0,06779097;2031;53848;40
1,23766E+18;195,8604725;36,13028159;18,02711;16,51703;15,8226;15,43333;15,16062;4504;301;1;230;2,28688E+18;GALAXY;0,05050048;2031;53848;638
1,23766E+18;175,2275555;48,72622366;24,48849;22,45766;20,57239;19,64189;19,36845;2964;301;1;279;7,51894E+18;GALAXY;0,5170752;6678;56401;673
1,23766E+18;158,0244182;39,60926825;25,44159;23,04573;21,73499;20,65421;19,81532;3647;301;4;130;9,9352E+18;GALAXY;0,6340745;8824;58162;927
1,23768E+18;334,2103059;16,61309341;25,5807;22,78302;20,8363;19,71076;18,96536;8101;301;2;62;5,67025E+18;GALAXY;0,5582231;5036;55751;795
1,23768E+18;330,2260168;15,84204481;23,55992;22,3863;21,04136;19,98477;19,30506;8101;301;2;36;5,69821E+18;GALAXY;0,5848423;5061;55806;119
1,23768E+18;27,68698335;28,51382655;23,53925;22,15317;20,51756;19,54321;19,04151;8097;301;5;34;7,05734E+18;GALAXY;0,4862003;6268;56245;713
1,23766E+18;203,762781;40,80085633;22,62126;21,78418;21,41717;21,47272;21,03204;3893;301;3;269;9,44637E+18;GALAXY;0,6479815;8390;57485;254
1,23766E+18;251,451456;29,17829473;20,10129;18,08368;17,21291;16,81898;16,50598;3918;301;6;361;1,51103E+18;GALAXY;0,1041719;1342;52793;260
1,23766E+18;222,7397541;48,9349692;22,31331;22,10395;20,64207;19,60463;18,91417;3180;301;4;109;7,57979E+18;GALAXY;0,551816;6732;56370;861
1,23766E+18;231,3250401;5,033153809;20,68008;18,49472;17,62979;17,59143;17,12798;3910;301;3;141;2,06491E+18;STAR;-5,81E-05;1834;54562;39
1,23766E+18;241,5335042;4,057149195;18,7676;17,43877;17,03716;17,15725;16,87578;3910;301;3;209;2,0526E+18;STAR;-0,000289337;1823;53886;296
1,23768E+18;334,9198672;32,00213531;23,29549;21,5491;21,44438;21,33065;21,39747;8156;301;5;94;6,70386E+18;STAR;-0,00099268;5954;56462;914
1,23766E+18;12,5009415;0,684027861;22,94834;22,01338;20,52486;19,49462;18,89468;4128;301;5;206;4,75492E+18;QSO;0,7132609;4223;55451;877
1,23766E+18;191,971393;46,18189526;25,76736;23,02275;21,9027;20,62055;19,61616;3698;301;1;202;8,35097E+18;STAR;-4,82E-05;7417;56753;611
1,23766E+18;189,4086068;46,26434749;20,53551;20,53158;20,36257;20,22633;20,02182;3698;301;1;190;8,35433E+18;QSO;1,45417;7420;56753;566
1,23766E+18;130,7317086;30,31525996;23,09949;21,17149;19,38544;18,69281;18,21688;3560;301;4;156;5,8379E+18;GALAXY;0,3733935;5185;55978;410
1,23766E+18;147,752404;38,74040377;22,49917;21,15325;19,74192;18,92859;18,37756;3560;301;4;265;5,14788E+18;GALAXY;0,4711103;4572;55622;971
1,23766E+18;124,1636018;26,13624474;26,17279;25,13482;22,11209;20,61292;19,91841;3560;301;4;109;1,25258E+19;GALAXY;0,703196;11125;58433;645
1,23766E+18;146,6117177;69,38766149;21,05409;18,66512;17,61342;17,16823;16,80311;4294;301;6;231;2,11566E+18;GALAXY;0,1129367;1879;54478;333
1,24E+18;123,2453074;57,95570451;22,39698;23,7236;22,27874;20,84057;19,77652;4294;301;6;129;8,19676E+18;GALAXY;0,8056356;7280;56709;755
1,23765E+18;230,6217581;-0,377649064;20,07813;18,36068;17,30033;16,72459;16,29198;752;301;3;582;3,5248E+17;GALAXY;0,131951;313;51673;267
1,23766E+18;197,7724598;37,6935096;21,95952;21,82571;21,397;21,42767;21,27898;4470;301;6;84;9,987E+18;QSO;1,323181;8870;57779;961
1,23766E+18;114,9361471;18,82847998;25,27784;25,66732;22,1521;20,99307;19,72302;3560;301;4;34;1,24785E+19;GALAXY;0,8305926;11083;58515;725
1,23766E+18;198,4061836;37,91096787;23,03585;21,68664;21,57624;21,61689;21,72931;4510;301;6;18;4,47889E+18;GALAXY;0;3978;55330;221
1,23766E+18;200,0329497;37,71943267;22,07289;21,77402;21,81191;21,6002;21,73006;4510;301;6;27;4,48225E+18;QSO;1,65716;3981;55603;166
1,23766E+18;158,9081637;43,27174275;22,40158;21,101;20,6423;20,07093;19,88675;3698;301;1;45;5,28162E+18;QSO;1,786586;4691;55651;101
1,23767E+18;116,5580072;40,75669783;21,00198;20,2731;19,22087;18,92143;18,80695;6573;301;2;219;4,13447E+18;STAR;-0,000235108;3672;55484;602
1,23766E+18;180,505254;36,52724336;24,87289;21,71552;19,67944;18,49512;17,96687;4504;301;1;147;5,23443E+18;GALAXY;0,5641357;4649;55621;452
1,23766E+18;187,7814022;36,61887336;16,63218;14,7109;13,85227;13,40029;13,10433;4504;301;1;186;2,26317E+18;GALAXY;0,02262556;2010;53495;406
1,23768E+18;6,26229916;24,63206765;22,04363;21,36389;19,59788;18,74941;18,24151;7708;301;3;243;7,06953E+18;GALAXY;0,4147472;6279;56243;7
1,23768E+18;36,7203214;-4,432698404;21,64758;21,80444;20,94476;20,28782;20,25528;7865;301;3;159;1,04911E+19;GALAXY;0,6882104;9318;58068;50
1,23766E+18;211,7887748;52,14781478;23,167;20,98084;19,58595;18,78976;18,36223;3180;301;4;58;7,58996E+18;GALAXY;0,4857505;6741;56394;973
1,23766E+18;247,86262;32,33294349;21,9944;20,65421;18,98186;18,31454;17,92563;3918;301;6;332;1,19124E+18;GALAXY;0,3666137;1058;52520;137
1,23766E+18;196,4811569;45,80436564;21,65812;20,71997;20,3633;20,30436;20,10529;3698;301;1;223;8,34752E+18;STAR;-0,000734787;7414;56748;353
1,23766E+18;178,1091015;46,12529126;22,11209;21,76577;21,23161;20,76482;21,10333;3698;301;1;138;8,33305E+18;GALAXY;0,5485049;7401;56808;974
1,23766E+18;205,0261128;36,50933993;21,5298;21,51535;21,67019;21,337;21,52576;4512;301;5;54;9,99474E+18;QSO;1,472773;8877;57782;453
1,23768E+18;356,7289784;27,86148021;21,99488;20,40627;20,04976;19,98672;19,9675;8103;301;5;77;7,3353E+18;STAR;-0,000842548;6515;56536;228
1,23768E+18;332,7356419;16,37877298;23,94026;22,07656;20,53009;19,74273;19,21806;8101;301;2;53;5,66917E+18;GALAXY;0,4042825;5035;55829;961
1,23766E+18;169,2387343;41,26092242;23,76564;21,6945;20,01492;19,37846;19,03059;3893;301;3;96;3,74491E+18;STAR;-0,000308925;3326;54943;597
1,23766E+18;184,6170747;42,4828747;20,57736;20,37306;19,91327;19,8198;19,85142;3893;301;3;173;1,63271E+18;QSO;1,178093;1450;53120;572
1,23766E+18;185,6973;42,42375419;20,33669;19,33981;18,99743;18,77716;18,33603;3893;301;3;178;5,29749E+18;QSO;2,441025;4705;55705;488
1,23767E+18;212,9430344;16,25935842;23,18649;22,24853;20,64085;19,64367;19,23371;5322;301;5;23;6,14195E+18;GALAXY;0,5293463;5455;56009;601
1,23766E+18;190,4812832;36,45434382;25,88264;21,12847;19,49026;18,48853;18,02959;4504;301;1;201;4,46872E+18;GALAXY;0,5380881;3969;55307;86
1,23765E+18;218,797278;-0,293344768;20,33406;18,49044;17,09527;16,58319;16,19967;752;301;3;503;3,45737E+17;GALAXY;0,220548;307;51663;311
1,23766E+18;159,5132391;50,20975486;23,51136;22,05871;20,74527;20,14859;19,70844;2830;301;5;313;9,85302E+17;QSO;0,4111855;875;52354;507
1,23766E+18;240,3921677;39,53942016;26,60382;20,94036;19,02841;18,39347;17,99749;3180;301;4;214;1,18792E+18;GALAXY;0,3759628;1055;52761;361
1,24E+18;239,8699083;39,93775238;18,23875;17,22037;16,66683;16,27262;16,09752;3180;301;4;210;1,18673E+18;GALAXY;0,1001298;1054;52516;116
1,23766E+18;215,0234647;51,34071318;21,99808;20,81983;19,78941;19,08105;18,63767;3180;301;4;72;7,59107E+18;QSO;0,488045;6742;56415;926
1,23766E+18;231,6483852;44,83305208;20,21988;19,87674;19,42763;19,10737;18,60749;3180;301;4;158;1,18347E+18;QSO;0,3143866;1051;52468;551
1,23767E+18;209,8000225;18,18662182;22,33606;22,71893;21,13764;19,87585;19,41785;5308;301;3;119;6,1352E+18;GALAXY;0,6342908;5449;56030;623
1,23766E+18;121,4123427;27,98922663;20,17847;20,06364;19,86909;19,76087;19,78807;2961;301;4;48;1,15833E+19;QSO;1,403387;10288;58131;144
1,23766E+18;134,3665515;37,32036736;20,45864;19,24211;18,58976;18,37871;18,40172;2961;301;4;144;2,7023E+18;STAR;-7,59E-05;2400;53765;496
1,23766E+18;152,8546213;56,76854627;18,41507;17,2726;16,82524;16,52581;16,2928;2243;301;6;224;1,06522E+18;GALAXY;0,04633698;946;52407;434
1,23766E+18;191,9903419;38,15512504;21,68295;21,22925;21,29622;20,93582;20,54432;4470;301;6;53;9,94846E+18;QSO;2,05295;8836;57424;42
1,23766E+18;187,5157843;38,48521996;21,04121;20,90649;20,73674;20,54554;20,46836;4470;301;6;30;9,94742E+18;QSO;1,684849;8835;57427;357
1,23767E+18;38,26041424;27,62827054;20,48809;18,5765;17,68962;17,29984;17,06286;5817;301;6;136;3,55567E+18;STAR;1,21E-05;3158;54794;275
1,23766E+18;115,3094928;19,25936026;19,86292;18,24046;17,54855;17,26752;17,09771;3560;301;4;37;2,31269E+18;STAR;0,000297716;2054;53431;330
1,23768E+18;341,2890478;25,50875297;24,48392;23,65753;21,66754;20,41365;19,62118;8109;301;4;117;8,62119E+18;GALAXY;0,6908691;7657;57309;625
1,23767E+18;133,3017693;10,06770985;20,3675;19,97025;19,8484;19,82646;19,51168;6004;301;1;115;5,95721E+18;QSO;2,171027;5291;55947;276
1,23765E+18;166,3505752;3,461410881;23,34618;20,98068;19,12695;18,52526;18,17823;1992;301;6;110;5,73176E+17;GALAXY;0,3991964;509;52374;338
1,23765E+18;168,7969663;3,520416194;22,78868;22,37746;20,68135;19,59762;19,24678;1992;301;6;126;5,32681E+18;GALAXY;0,5158153;4731;55656;629
1,24E+18;156,2819505;50,05886937;25,52113;22,69941;21,18381;20,526;19,75336;2883;301;6;81;8,31158E+18;GALAXY;0,3893426;7382;56991;671
1,23766E+18;146,5216963;46,80630886;25,72416;21,60874;20,26983;19,23953;18,80132;2883;301;6;33;6,46389E+18;STAR;4,76E-06;5741;55980;357
1,23766E+18;185,7645305;53,71246663;19,56177;17,77421;16,89611;16,4963;16,17733;2883;301;6;204;9,95399E+17;GALAXY;0,0635871;884;52374;377
1,23766E+18;351,7247555;1,055623133;19,65696;18,39931;17,66608;17,18939;16,93176;4188;301;6;54;4,31374E+17;GALAXY;0,1100344;383;51818;562
1,23766E+18;353,5838383;1,151430776;24,51798;23,34122;22,10185;20,95001;19,96681;4188;301;6;67;1,03313E+19;GALAXY;0,6506832;9176;58080;115
1,23766E+18;347,199498;1,096635056;22,54502;22,57528;21,90508;21,98659;22,33481;4188;301;6;24;1,03279E+19;QSO;1,443683;9173;58069;66
1,23766E+18;126,2566742;22,26579335;24,50872;21,95803;20,22029;19,32217;18,8259;4508;301;5;93;5,04194E+18;GALAXY;0,4938597;4478;55600;577
1,23766E+18;128,0522036;23,40644959;23,8908;22,44099;21,9129;21,29556;21,06809;4508;301;5;107;1,08098E+19;GALAXY;0,6864274;9601;58083;278
1,23766E+18;236,9410619;27,99271921;19,5584;18,31024;17,77589;17,39676;17,16262;3919;301;1;221;1,86113E+18;GALAXY;0,07579443;1653;53534;80
1,23766E+18;217,1236353;36,48595973;16,41118;15,30712;14,75604;14,42269;14,14028;3919;301;1;96;1,85114E+18;GALAXY;0,02938735;1644;53144;566
1,23766E+18;236,5311115;28,41600012;16,79605;15,66725;15,21664;14,91389;14,69822;3919;301;1;218;1,86127E+18;GALAXY;0,03349765;1653;53534;556
1,23768E+18;348,5990324;23,73430909;24,71359;23,41075;21,97861;20,54196;19,77902;7708;301;3;135;8,63575E+18;GALAXY;0,7191547;7670;57328;357
1,23767E+18;134,5240924;16,1516103;24,99207;21,84469;20,10204;19,31237;18,87668;5137;301;3;143;5,96181E+18;GALAXY;0,4412081;5295;55978;629
1,23767E+18;132,7987419;15,58979455;20,26194;18,44948;17,52152;17,11755;16,82965;5137;301;3;131;2,73717E+18;GALAXY;0,09920911;2431;53818;397
1,23767E+18;118,1617533;9,962588309;23,95773;22,54231;21,1297;20,06975;19,6628;5137;301;3;29;5,07903E+18;GALAXY;0,4785584;4511;55602;352
1,23767E+18;126,7172086;13,37319928;24,01282;23,32398;21,08949;20,04621;19,50754;5137;301;3;89;5,07001E+18;GALAXY;0,6359386;4503;55563;283
1,23765E+18;56,59636669;-7,201460368;17,89188;16,70193;16,13484;15,8144;15,61925;1045;301;1;149;5,21373E+17;GALAXY;0,03285269;463;51908;295
1,23766E+18;224,2792852;48,20874773;26,07491;22,7775;21,0591;19,86368;19,35792;3180;301;4;117;7,58084E+18;GALAXY;0,6006483;6733;56369;557
1,23768E+18;335,2499514;16,84198695;21,91778;20,89327;19,13132;18,51114;18,08694;8101;301;2;69;5,66335E+18;GALAXY;0,3768775;5030;55830;284
1,23766E+18;181,8015706;36,53787276;20,40463;18,38939;17,23444;16,77259;16,39404;4504;301;1;154;2,37011E+18;GALAXY;0,1709016;2105;53472;346
1,23766E+18;128,0707735;31,738416;20,43873;18,68447;17,66833;17,21606;16,82802;2964;301;1;18;1,36019E+18;GALAXY;0,1197396;1208;52672;378
1,23766E+18;211,0232593;46,05266931;25,37499;22,44276;20,44744;19,36515;18,9514;2964;301;1;440;7,59988E+18;GALAXY;0,5714712;6750;56367;211
1,23766E+18;145,000623;41,252468;21,24227;18,70499;17,12892;16,62479;16,242;2964;301;1;129;1,05836E+18;GALAXY;0,2335145;940;52670;48
1,23768E+18;327,9312969;-1,679806198;26,11144;25,21053;23,71645;21,29084;19,4494;7778;301;4;103;1,02953E+19;STAR;-7,52E-05;9144;57666;369
1,23766E+18;147,8372323;55,13609632;25,1578;22,28078;20,79351;19,50413;19,00975;2243;301;6;202;6,46613E+18;GALAXY;0,6709058;5743;56011;307
1,23766E+18;155,0474568;49,83066025;19,53901;17,68472;16,60395;16,16575;15,83545;2883;301;6;76;1,13379E+18;GALAXY;0,1415731;1007;52706;19
1,23766E+18;346,6039636;1,064236943;23,64184;23,15933;22,60077;21,50773;20,93489;4188;301;6;20;1,03629E+19;GALAXY;0,6537522;9204;57712;512
1,23766E+18;162,4627628;44,04840015;18,61846;18,53283;18,42029;18,15291;18,19207;3698;301;1;63;1,53358E+18;QSO;1,799172;1362;53050;383
1,23766E+18;188,9112821;46,31697206;22,30677;20,96988;20,69058;20,76633;20,74637;3698;301;1;187;7,50641E+18;STAR;0,000295289;6667;56412;110
1,23766E+18;219,8280241;36,74314598;22,0794;21,71019;21,31498;21,29286;21,21788;3893;301;3;357;1,21081E+19;QSO;0,8732078;10754;58224;787
1,23766E+18;172,0872123;41,58970661;20,82704;20,69292;20,69646;20,33637;20,53427;3893;301;3;111;9,42157E+18;QSO;1,668268;8368;57431;159
1,23766E+18;186,4718664;64,12807729;20,58815;18,73969;17,489;16,94476;16,59775;3058;301;2;60;6,75611E+17;GALAXY;0,1854387;600;52317;259
1,23766E+18;133,3650543;64,63376552;22,44211;22,26368;20,55075;19,48386;18,82668;4294;301;6;184;6,43357E+18;GALAXY;0,584661;5714;56660;663
1,23767E+18;102,6058597;28,78867351;20,49159;19,21796;18,69565;18,48551;18,38325;6585;301;4;129;3,03332E+18;STAR;-6,01E-05;2694;54199;521
1,23766E+18;180,7129881;46,87144516;25,02401;23,49538;21,33043;19,94951;18,98233;3716;301;2;19;8,36102E+18;GALAXY;0,7699319;7426;56771;327
1,23766E+18;180,8217336;46,81039239;22,45013;21,69505;20,20214;19,2526;18,79716;3716;301;2;19;7,47726E+18;GALAXY;0,5532714;6641;56383;593
1,23766E+18;219,3631866;45,05355595;23,67725;23,23425;21,63722;20,62573;19,92597;3664;301;5;61;9,56589E+18;GALAXY;0,6367743;8496;58159;903
1,23766E+18;230,166546;46,3887448;22,98668;21,38789;20,11367;19,60423;19,29282;3187;301;1;37;9,58597E+18;GALAXY;0,2764423;8514;58174;221
1,23766E+18;227,2895116;32,74831717;18,78369;17,762;17,38206;17,10362;16,98904;3919;301;1;157;1,85565E+18;GALAXY;0,110016;1648;53171;619
1,23766E+18;233,1233005;30,22629911;18,31018;17,46218;17,14823;16,82059;16,76213;3919;301;1;195;1,85903E+18;GALAXY;0,1007691;1651;53442;630
1,23766E+18;232,9612283;30,17677144;18,78292;17,31018;16,53359;16,12087;15,83084;3919;301;1;194;1,8601E+18;GALAXY;0,06597859;1652;53555;405
1,23766E+18;211,2723204;38,10736066;24,17588;22,48248;20,70285;19,67091;19,15071;3919;301;1;63;5,30419E+18;GALAXY;0,5344249;4711;55737;257
1,23768E+18;358,9438421;27,7957642;22,39206;20,98562;20,82302;20,7359;20,73346;8103;301;5;90;7,33082E+18;STAR;-0,00207124;6511;56540;314
1,23768E+18;2,908702675;28,02457179;21,97342;22,1505;21,66508;21,57683;21,70761;8103;301;5;113;8,72127E+18;GALAXY;0,3255173;7746;58074;166
1,23766E+18;186,2475091;46,38812219;23,81251;21,75874;20,16733;19,13461;18,45451;3698;301;1;175;8,35657E+18;STAR;3,49E-05;7422;56799;523
1,23766E+18;32,44756706;0,536308562;21,39779;20,23691;19,20099;18,72061;18,47441;4263;301;5;332;1,75312E+18;GALAXY;0,1776321;1557;53301;346
1,23766E+18;112,1472829;26,82627026;24,47335;25,69297;20,78898;20,25895;23,71549;2822;301;6;28;1,25E+19;STAR;0,000141263;11086;58401;699
1,23765E+18;54,5705121;-7,493381285;20,66425;18,5886;17,24875;16,74853;16,39508;1045;301;1;136;5,20235E+17;GALAXY;0,1955554;462;51909;252
1,23767E+18;222,6480777;14,43240074;20,92701;18,84588;18,08874;18,37387;17,65896;5322;301;4;86;3,09634E+18;STAR;-7,29E-05;2750;54242;426
1,23768E+18;329,9771312;20,6093345;24,36002;26,02438;22,10775;20,59628;19,84193;7708;301;3;18;8,52881E+18;GALAXY;0,8196235;7575;56947;435
1,23766E+18;113,9882447;26,04067996;24,28152;21,3242;20,78591;20,57634;20,79408;2822;301;2;30;5,02625E+18;STAR;9,06E-05;4464;55866;848
1,23766E+18;200,0012201;37,82204693;23,47718;21,90582;20,52529;19,44332;19,15973;4510;301;6;27;4,48226E+18;QSO;0,4924513;3981;55603;173
1,23766E+18;201,9869822;37,49924387;24,57905;22,02762;20,48649;19,68597;19,31877;4510;301;6;37;4,48568E+18;GALAXY;0,4965089;3984;55333;337
1,23766E+18;202,6417137;37,28627486;18,82469;17,72411;17,42589;17,21214;17,07046;4510;301;6;41;2,3668E+18;GALAXY;0,05661148;2102;54115;589
1,23767E+18;176,5694424;33,46834563;20,55268;18,60896;17,58859;17,16978;16,79242;4576;301;1;401;2,36105E+18;GALAXY;0,1296071;2097;53491;151
1,23766E+18;167,5567953;10,75013919;23,86257;23,22882;21,73873;20,31124;19,70645;3804;301;1;67;6,03938E+18;GALAXY;0,628333;5364;56000;206
1,23766E+18;273,6507611;77,83249248;18,74756;17,68207;17,38678;17,28776;17,3046;4144;301;2;20;3,15485E+18;STAR;-0,00035199;2802;54326;290
1,23768E+18;1,469776873;-3,236592469;22,26384;21,12325;19,24371;18,54872;18,01865;7907;301;2;81;4,91468E+18;GALAXY;0,3785307;4365;55539;452
1,23768E+18;2,795518272;27,97167888;23,76555;22,20953;21,72222;21,14871;21,35357;8103;301;5;112;8,66282E+18;GALAXY;0,1716169;7694;57359;522
1,23766E+18;228,1893089;34,00119121;20,98971;20,34919;20,19872;19,9972;19,73956;3893;301;4;406;5,31447E+18;QSO;0,8355952;4720;55691;796
1,23768E+18;357,965666;11,72946871;22,58718;24,00147;21,98299;20,44022;19,75711;7787;301;2;188;1,29998E+19;GALAXY;0,6310248;11546;58488;547
1,23766E+18;201,9542559;37,46256726;20,41439;20,42639;20,62125;20,25412;20,1986;4510;301;6;37;9,99261E+18;QSO;1,874769;8875;57779;913
1,23766E+18;174,5613476;38,18554533;22,96273;21,78243;21,46242;21,55153;21,59254;4504;301;6;117;9,9564E+18;QSO;1,106261;8843;57423;252
1,23766E+18;358,7099146;31,910835;21,84888;21,70721;21,5379;21,14719;21,25713;4135;301;2;257;8,72692E+18;QSO;1,655989;7751;58081;237
1,23768E+18;340,0174693;21,32910041;26,19068;22,39472;21,00944;19,92201;19,79373;8102;301;5;104;6,88962E+18;GALAXY;0,5515677;6119;56181;855
1,23766E+18;173,472126;59,23182066;23,2469;22,66603;21,83254;20,67636;19,4624;2243;301;3;298;9,27532E+18;GALAXY;0,8143754;8238;58171;557
1,23766E+18;229,9577006;30,18900074;18,39985;16,43311;15,45549;14,97649;14,61757;4002;301;2;143;1,85781E+18;GALAXY;0,08045761;1650;53174;277
